DEPTH,BS,CALI,CHKS,VP,VS,GR,GRN,NPHI,PHIE,PHIT,RD,RHOB,RM,RS,SWE,VSH
10425.0,8.5,7.8371,2221.2451,3580.0742,1923.9462,64.9886,72.9886,0.1485,0.1458,0.158,2.5231,2.3993,2.5707,2.5424,1.0,15.29
10425.5,8.5,7.8679,2221.3203,3556.9746,1867.067,66.3155,74.3155,0.1466,0.1565,0.1672,2.7142,2.3779,2.7644,2.7668,0.9046,13.3
10426.0,8.5,7.9048,2221.3955,3507.7625,1820.1895,69.3246,77.3246,0.1542,0.1533,0.1661,2.7598,2.3828,2.788,2.7735,0.8011,16.09
10426.5,8.5,8.0042,2221.4707,3528.7744,1799.1036,74.7825,82.7825,0.1619,0.1172,0.1381,2.7703,2.44,2.7713,2.7495,0.903,26.05
10427.0,8.5,8.2332,2221.5459,3560.8269,1818.6884,84.5896,92.5896,0.1693,0.0659,0.0997,2.7338,2.5118,2.7255,2.6977,1.0,42.15
10427.5,8.5,8.2535,2221.6211,3628.9905,1863.8975,96.0768,104.0768,0.178,0.0443,0.088,2.6438,2.5364,2.6356,2.6021,1.0,54.67
10428.0,8.5,8.2705,2221.6963,3685.6509,1882.0461,100.6795,108.6795,0.1792,0.0498,0.0944,2.4987,2.5261,2.4958,2.4342,1.0,55.83
10428.5,8.5,8.2952,2221.7715,3698.0508,1916.1218,97.2514,105.2514,0.1832,0.0496,0.0939,2.3302,2.5268,2.3326,2.2771,1.0,55.31
10429.0,8.5,8.3596,2221.8464,3700.6638,1964.3859,90.8527,98.8527,0.1747,0.0488,0.089,2.2101,2.5331,2.2088,2.171,1.0,50.28
10429.5,8.5,8.3794,2221.9216,3717.1772,2004.298,85.5509,93.5509,0.1769,0.0501,0.0886,2.0902,2.5329,2.0878,2.0615,1.0,48.12
10430.0,8.5,8.3743,2221.9968,3714.0566,2017.394,82.8216,90.8216,0.1901,0.0456,0.0867,2.0958,2.5374,2.0872,2.0722,1.0,51.33
10430.5,8.5,8.2985,2222.072,3695.8894,1993.5758,83.4492,91.4492,0.2058,0.0362,0.0827,2.1421,2.5467,2.1166,2.0977,1.0,58.12
10431.0,8.5,8.2826,2222.1472,3654.3655,1952.6445,84.9176,92.9176,0.2233,0.0278,0.0805,2.157,2.5533,2.1235,2.0902,1.0,65.87
10431.5,8.5,8.2443,2222.2224,3626.5293,1925.1307,85.5017,93.5017,0.2361,0.0239,0.0806,2.1437,2.5549,2.1291,2.0662,1.0,70.87
10432.0,8.5,8.2406,2222.2976,3616.2632,1899.0417,85.7708,93.7708,0.2397,0.0258,0.083,2.1341,2.551,2.1414,2.0802,1.0,71.5
10432.5,8.5,8.2512,2222.3728,3621.1138,1876.5964,85.5978,93.5978,0.2332,0.0365,0.0898,2.1369,2.5378,2.1605,2.1257,1.0,66.66
10433.0,8.5,8.2337,2222.448,3579.5024,1860.515,86.0198,94.0198,0.2107,0.0586,0.1026,2.1459,2.512,2.1745,2.1413,1.0,55.04
10433.5,8.5,8.2346,2222.5232,3553.1431,1853.9335,87.025,95.025,0.2025,0.0842,0.122,2.2671,2.4764,2.2738,2.251,1.0,47.24
10434.0,8.5,8.2147,2222.5984,3520.6553,1855.8976,85.5932,93.5932,0.1888,0.1081,0.1385,2.5988,2.4449,2.5569,2.5376,1.0,37.95
10434.5,8.5,8.0888,2222.6736,3478.1855,1864.9388,88.6996,96.6996,0.1822,0.1198,0.148,2.5968,2.4277,2.5129,2.4205,1.0,35.22
10435.0,8.5,7.9552,2222.7488,3487.1069,1830.5328,101.1864,109.1864,0.1795,0.1175,0.1487,2.3441,2.4186,2.3027,2.185,1.0,38.98
10435.5,8.5,8.0937,2222.824,3493.738,1826.8212,116.5126,124.5126,0.173,0.1113,0.1463,2.2527,2.4124,2.2469,2.1568,1.0,43.71
10436.0,8.5,7.9072,2222.8992,3498.3416,1826.9996,122.5745,130.5745,0.1732,0.1121,0.1485,2.0691,2.4045,2.086,2.0082,1.0,45.59
10436.5,8.5,7.9114,2222.9744,3500.9734,1801.6858,114.8018,122.8018,0.1813,0.1187,0.1536,2.0267,2.4019,2.0401,1.9794,1.0,43.58
10437.0,8.5,7.9794,2223.0496,3487.4502,1778.0225,104.3748,112.3748,0.1837,0.1227,0.1545,2.2084,2.4065,2.2189,2.1756,1.0,39.84
10437.5,8.5,7.9675,2223.1248,3470.2219,1756.1366,97.6885,105.6885,0.1831,0.1312,0.1595,2.5156,2.3987,2.5017,2.4459,1.0,35.44
10438.0,8.5,7.9556,2223.2,3431.304,1707.63,95.9949,103.9949,0.1889,0.1406,0.168,2.7623,2.3845,2.7006,2.6282,0.9787,34.17
10438.5,8.5,7.9524,2223.2751,3357.7969,1618.8956,98.1145,106.1145,0.1773,0.1302,0.1577,2.8935,2.3994,2.8131,2.6905,0.9184,34.26
10439.0,8.5,8.1535,2223.3503,3311.6035,1669.7216,96.5808,104.5808,0.1767,0.0991,0.1322,2.7631,2.4551,2.7572,2.6334,0.9687,41.44
10439.5,8.5,8.344,2223.4255,3360.6921,1729.5334,94.2961,102.2961,0.1591,0.0681,0.1028,2.6871,2.5071,2.7505,2.6648,1.0,43.36
10440.0,8.5,8.3803,2223.5007,3473.0452,1809.3691,96.3807,104.3807,0.1635,0.0564,0.0949,2.6445,2.5223,2.7181,2.6999,1.0,48.09
10440.5,8.5,8.3813,2223.5759,3609.3345,1889.874,99.3824,107.3824,0.1864,0.0469,0.0932,2.6795,2.5289,2.699,2.7301,1.0,57.89
10441.0,8.5,8.3666,2223.6511,3676.3994,1953.9576,101.1491,109.1491,0.1997,0.0357,0.088,2.8224,2.5404,2.7883,2.8217,1.0,65.34
10441.5,8.5,8.3639,2223.7263,3688.0945,1997.3605,105.464,113.464,0.1974,0.0271,0.0825,2.9859,2.5511,2.9677,2.923,1.0,69.22
10442.0,8.5,8.4284,2223.8015,3705.0271,1988.4049,117.1553,125.1553,0.1988,0.01,0.0745,2.9231,2.5684,2.9402,2.8103,1.0,80.63
10442.5,8.5,8.4157,2223.8767,3742.7473,1956.2815,139.9786,147.9786,0.2017,0.0,0.0693,2.6021,2.5835,2.6291,2.5176,1.0,100.0
10443.0,8.5,8.4193,2223.9519,3768.22,1922.5734,170.7904,178.7904,0.1974,0.0,0.0707,2.3946,2.5876,2.4358,2.4354,1.0,100.0
10443.5,8.5,8.4219,2224.0271,3751.2046,1935.7137,183.0269,191.0269,0.1914,0.0,0.0708,2.3985,2.5894,2.4399,2.4793,1.0,100.0
10444.0,8.5,8.4136,2224.1023,3729.3435,1904.9393,157.922,165.922,0.1983,0.0,0.0709,2.6204,2.5843,2.6452,2.6934,1.0,100.0
10444.5,8.5,8.4501,2224.1775,3711.6006,1894.5479,125.5108,133.5108,0.2026,0.0173,0.0847,3.0247,2.5523,2.9744,2.9391,1.0,84.3
10445.0,8.5,8.4878,2224.2527,3792.6536,1922.8645,107.5207,115.5207,0.1925,0.0607,0.1087,2.8188,2.5036,2.6947,2.5513,1.0,60.0
10445.5,8.5,8.4633,2224.3279,3897.0603,1952.9897,96.8856,104.8856,0.1598,0.0863,0.1183,2.4598,2.4758,2.3934,2.2521,1.0,40.08
10446.0,8.5,8.5149,2224.4031,3906.2251,1976.1078,89.4459,97.4459,0.1433,0.0923,0.1177,2.3477,2.4715,2.3223,2.1911,1.0,31.76
10446.5,8.5,8.6335,2224.4783,3805.0771,1960.3191,85.5113,93.5113,0.169,0.1018,0.1296,2.2259,2.4584,2.2258,2.1133,1.0,34.71
10447.0,8.5,8.7354,2224.5532,3644.002,1876.5687,85.628,93.628,0.2183,0.1007,0.138,2.0966,2.4492,2.0988,2.038,1.0,46.69
10447.5,8.5,8.5634,2224.6284,3537.5308,1865.3257,89.3184,97.3184,0.212,0.0863,0.1264,2.404,2.47,2.4339,2.4297,1.0,50.14
10448.0,8.5,8.564,2224.7036,3591.4976,1880.8662,93.7212,101.7212,0.2076,0.0759,0.1188,2.5231,2.4842,2.5324,2.5061,1.0,53.6
10448.5,8.5,8.4551,2224.7788,3606.2856,1857.472,96.706,104.706,0.2069,0.0931,0.1336,2.5433,2.4581,2.5633,2.5247,1.0,50.62
10449.0,8.5,8.3191,2224.854,3615.9758,1844.9346,97.6041,105.6041,0.1944,0.123,0.1555,2.5323,2.4138,2.5423,2.5128,1.0,40.55
10449.5,8.5,8.2418,2224.9292,3550.2297,1825.705,94.0357,102.0357,0.1856,0.1377,0.1644,2.5041,2.3913,2.5101,2.5071,0.9309,33.4
10450.0,8.5,8.3103,2225.0044,3492.2051,1825.4985,88.1604,96.1604,0.1732,0.1395,0.162,2.3475,2.3928,2.3342,2.2972,0.9268,28.13
10450.5,8.5,8.3908,2225.0796,3492.2051,1825.4985,87.3393,95.3393,0.1711,0.1373,0.1596,2.2225,2.3972,2.203,2.1411,0.9472,27.86
10451.0,8.5,8.6501,2225.1548,,,90.7761,98.7761,0.1738,0.1335,0.1578,2.1534,2.4009,2.1467,2.0782,0.9705,30.41
10451.5,8.5,8.7968,2225.23,,,92.231,100.231,0.1721,0.1257,0.1515,2.1477,2.4129,2.1642,2.1014,1.0,32.22
10452.0,8.5,8.9586,2225.3052,,,91.6433,99.6433,0.176,0.1187,0.1465,2.0991,2.4261,2.1204,2.0642,1.0,34.74
10452.5,8.5,8.9261,2225.3804,,,90.7991,98.7991,0.1822,0.1272,0.1545,2.0776,2.4127,2.097,2.0619,1.0,34.06
10453.0,8.5,8.7417,2225.4556,,,89.0049,97.0049,0.1953,0.1451,0.1712,2.1662,2.3844,2.1787,2.1772,0.9618,32.63
10453.5,8.5,8.7067,2225.5308,,,87.5674,95.5674,0.2052,0.1554,0.1812,2.4072,2.3688,2.421,2.4331,0.883,32.31
10454.0,8.5,8.7666,2225.606,,,85.7205,93.7205,0.1992,0.161,0.1841,2.6097,2.3602,2.6085,2.5784,0.8431,28.96
10454.5,8.5,8.6209,2225.6812,,,86.0809,94.0809,0.1978,0.1557,0.1796,2.6148,2.3691,2.6271,2.5414,0.8079,29.95
10455.0,8.5,8.5282,2225.7563,,,90.7687,98.7687,0.1871,0.1326,0.1598,2.4145,2.4038,2.4217,2.3321,0.8653,34.05
10455.5,8.5,8.4296,2225.8315,,,92.5445,100.5445,0.1774,0.111,0.1409,2.2623,2.4387,2.2469,2.21,1.0,37.29
10456.0,8.5,8.4612,2225.9067,,,92.1995,100.1995,0.1647,0.101,0.13,2.3635,2.4556,2.295,2.2857,1.0,36.26
10456.5,8.5,8.5186,2225.9819,,,93.0243,101.0243,0.1625,0.1025,0.1309,2.5625,2.4519,2.4256,2.3545,1.0,35.53
10457.0,8.5,8.4807,2226.0559,,,90.1964,98.1964,0.1638,0.1091,0.1358,2.8127,2.4433,2.6196,2.4182,1.0,33.39
10457.5,8.5,8.4845,2226.1294,,,91.6693,99.6693,0.178,0.1057,0.1364,2.7724,2.4485,2.6296,2.3648,1.0,38.48
10458.0,8.5,8.3501,2226.2029,,,98.5705,106.5705,0.1828,0.095,0.131,2.598,2.4603,2.5059,2.2803,1.0,44.95
10458.5,8.5,8.3589,2226.2764,,,96.2477,104.2477,0.1774,0.0897,0.1248,2.462,2.4703,2.4107,2.2514,1.0,43.8
10459.0,8.5,8.3326,2226.3499,,,89.5231,97.5231,0.1751,0.0718,0.1073,2.4794,2.4999,2.4582,2.3277,1.0,44.39
10459.5,8.5,8.2915,2226.4236,,,87.5117,95.5117,0.1917,0.036,0.0811,2.8144,2.5488,2.7951,2.6627,1.0,56.35
10460.0,8.5,8.2851,2226.4971,,,88.1513,96.1513,0.2136,0.007,0.0633,3.4074,2.5839,3.3959,3.3114,1.0,70.35
